Pz,Fp2,F7,Fp1,F4,F1,F3,F2,T3,Cz,T6,T5,T4,O2,C3,O1,C4,P3,P4,F8,Fz
-11.94,-3.9482,5.817,0.98522,-5.0761,0.98522,-3.1944,-3.9482,2.9481,-14.063,-10.654,-4.748,-5.9837,-8.8013,-1.99,-10.564,-11.122,-7.0,-9.967,1.0152,-8.867
-11.94,-2.0065,3.8562,1.9704,-4.0609,1.9704,-4.2361,-2.0065,-2.0771,-13.068,-8.6928,-8.6504,-0.13008,-9.7865,-3.9801,-12.496,-8.1072,-9.0,-8.9769,1.0152,-7.8818
-13.93,-0.06472,2.8758,1.9704,-4.0609,1.9704,-4.2361,-0.06472,-13.132,-14.063,-6.732,-12.553,3.7724,-10.772,-7.9602,-13.462,-9.1122,-13.0,-8.9769,1.0152,-8.867
-12.935,3.8188,3.8562,4.9261,-1.0152,4.9261,-1.1111,3.8188,-8.1072,-14.063,-5.7516,-9.626,4.748,-9.7865,-6.9652,-11.53,-9.1122,-10.0,-8.9769,7.1066,-5.9113
-11.94,5.7605,8.7582,6.8966,-1.0152,6.8966,3.0556,5.7605,1.943,-15.058,-5.7516,-6.6992,3.7724,-12.742,-3.9801,-11.53,-11.122,-8.0,-10.957,8.1218,-3.9409
-12.935,2.8479,8.7582,5.9113,-4.0609,5.9113,2.0139,2.8479,0.93802,-16.052999,-11.634,-6.6992,0.84553,-19.639,-3.9801,-16.361,-14.137,-9.0,-14.917,3.0457,-5.9113
-14.925,2.8479,6.7974,5.9113,-5.0761,5.9113,0.97222,2.8479,-3.0821,-18.042999,-18.497,-8.6504,-3.0569,-24.565001,-7.9602,-21.191999,-16.146999,-12.0,-18.878,1.0152,-5.9113
-10.945,4.7896,3.8562,7.8818,-4.0609,7.8818,0.97222,4.7896,3.9531,-16.052999,-18.497,-10.602,-3.0569,-23.58,-7.9602,-18.292999,-13.132,-10.0,-15.908,4.0609,-5.9113
-4.9751,7.7023,0.91503,7.8818,-2.0305,7.8818,0.97222,7.7023,-3.0821,-11.078,-16.535999,-6.6992,0.84553,-21.608999,-3.9801,-12.496,-7.1022,-2.0,-10.957,7.1066,-5.9113
1.99,8.6731,3.8562,8.867,-1.0152,8.867,2.0139,8.6731,4.9581,-5.1078,-12.614,0.13008,5.7236,-16.683001,1.99,-5.7327,-1.072,6.0,-4.0264,9.1371,-3.9409
4.9751,8.6731,4.8366,9.8522,-1.0152,9.8522,3.0556,8.6731,-0.067,-0.13267,-6.732,4.0325,4.748,-10.772,4.9751,-2.8341,2.9481,8.0,0.92409,8.1218,-2.9557
-1.99,7.7023,2.8758,8.867,-3.0457,8.867,2.0139,7.7023,-16.146999,-1.1277,-6.732,-1.8211,2.7967,-11.757,0.0,-6.6989,-0.067,1.0,-3.0363,5.0761,-3.9409
-8.9552,5.7605,0.91503,7.8818,-5.0761,7.8818,-0.06944,5.7605,-16.146999,-6.1028,-6.732,-8.6504,2.7967,-15.698,-3.9801,-13.462,-4.0871,-7.0,-8.9769,2.0305,-4.9261
-8.9552,5.7605,-2.0261,8.867,-4.0609,8.867,-1.1111,5.7605,-7.1022,-4.1128,-6.732,-6.6992,4.748,-15.698,-2.9851,-11.53,-4.0871,-6.0,-9.967,2.0305,-3.9409
-8.9552,6.7314,-2.0261,8.867,-2.0305,8.867,-2.1528,6.7314,-0.067,-2.1227,-12.614,-0.84553,-0.13008,-13.727,-1.99,-8.6312,-6.0972,-4.0,-10.957,3.0457,-1.9704
-9.9502,8.6731,0.91503,9.8522,0.0,9.8522,-1.1111,8.6731,7.9732,-3.1177,-13.595,3.0569,-7.935,-9.7865,-1.99,-7.6651,-7.1022,-5.0,-8.9769,3.0457,-0.98522
-13.93,7.7023,0.91503,7.8818,-3.0457,7.8818,-3.1944,7.7023,4.9581,-10.083,-8.6928,-3.7724,-12.813,-10.772,-8.9552,-8.6312,-11.122,-10.0,-8.9769,0.0,-4.9261
-13.93,1.877,-3.0065,2.9557,-8.1218,2.9557,-8.4028,1.877,-3.0821,-13.068,-7.7124,-6.6992,-7.935,-11.757,-11.94,-8.6312,-16.146999,-10.0,-9.967,-2.0305,-9.8522
-8.9552,1.877,-3.0065,2.9557,-9.1371,2.9557,-9.4444,1.877,-11.122,-8.0929,-10.654,-5.7236,-5.0081,-10.772,-6.9652,-7.6651,-14.137,-6.0,-9.967,-2.0305,-10.837
-2.9851,3.8188,-2.0261,4.9261,-6.0914,4.9261,-9.4444,3.8188,-10.117,-3.1177,-11.634,-2.7967,-4.0325,-8.8013,-1.99,-6.6989,-7.1022,-3.0,-6.9967,5.0761,-9.8522
0.0,3.8188,0.91503,4.9261,-6.0914,4.9261,-8.4028,3.8188,-5.0921,-3.1177,-8.6928,0.13008,-5.0081,-8.8013,1.99,-6.6989,-4.0871,0.0,-5.0165,6.0914,-10.837
0.99502,3.8188,3.8562,3.9409,-10.152,3.9409,-6.3194,3.8188,-1.072,-3.1177,-7.7124,0.13008,-5.9837,-8.8013,5.9701,-6.6989,-4.0871,2.0,-5.0165,-3.0457,-12.808
4.9751,4.7896,0.91503,4.9261,-12.183,4.9261,-4.2361,4.7896,10.988,-3.1177,-2.8105,5.9837,-5.9837,-3.8752,8.9552,-2.8341,-4.0871,6.0,-2.0462,-5.0761,-13.793
9.9502,4.7896,1.8954,6.8966,-11.168,6.8966,-5.2778,4.7896,17.018,-0.13267,5.0327,12.813,-0.13008,4.0066,9.9502,2.963,-2.0771,10.0,5.8746,-1.0152,-12.808
7.9602,1.877,3.8562,5.9113,-11.168,5.9113,-9.4444,1.877,4.9581,-0.13267,3.0719,7.935,-0.13008,6.9622,4.9751,3.9291,-3.0821,6.0,6.8647,-2.0305,-12.808
4.9751,1.877,3.8562,4.9261,-10.152,4.9261,-6.3194,1.877,-3.0821,-1.1277,-1.8301,2.0813,-3.0569,5.977,1.99,2.963,-5.0921,0.0,4.8845,-2.0305,-8.867
6.9652,5.7605,6.7974,7.8818,-4.0609,7.8818,2.0139,5.7605,4.9581,4.8425,3.0719,5.0081,-4.0325,6.9622,6.9652,1.9968,-1.072,2.0,6.8647,-1.0152,-0.98522
10.945,8.6731,9.7386,9.8522,0.0,9.8522,8.2639,8.6731,7.9732,9.8176,6.0131,8.9106,-3.0569,8.9327,10.945,5.8615,1.943,6.0,10.825,0.0,4.9261
9.9502,6.7314,7.7778,8.867,-2.0305,8.867,5.1389,6.7314,9.9832,8.8226,4.0523,5.9837,-6.9593,5.977,6.9652,6.8277,-0.067,5.0,7.8548,-3.0457,2.9557
10.945,7.7023,6.7974,8.867,0.0,8.867,4.0972,7.7023,15.008,7.8275,2.0915,5.0081,-4.0325,4.0066,4.9751,7.7939,0.93802,6.0,6.8647,-1.0152,2.9557
13.93,7.7023,6.7974,8.867,2.0305,8.867,6.1806,7.7023,14.003,9.8176,2.0915,9.8862,0.84553,4.0066,9.9502,8.7601,3.9531,11.0,8.8449,3.0457,4.9261
24.875999,8.6731,8.7582,8.867,8.1218,8.867,10.347,8.6731,11.993,18.773001,8.9542,19.642,6.6992,12.874,21.891001,18.422001,12.998,24.0,17.756001,7.1066,9.8522
24.875999,4.7896,3.8562,3.9409,5.0761,3.9409,6.1806,4.7896,8.9782,17.778,7.9739,20.618,3.7724,12.874,21.891001,18.422001,12.998,25.0,17.756001,5.0761,4.9261
15.92,2.8479,0.91503,1.9704,-3.0457,1.9704,-2.1528,2.8479,5.9631,8.8226,-0.84967,16.715,-4.0325,4.0066,12.935,9.7262,4.9581,18.0,7.8548,0.0,-3.9409
12.935,4.7896,1.8954,3.9409,-3.0457,3.9409,-2.1528,4.7896,9.9832,5.8375,-2.8105,10.862,-5.0081,1.0509,10.945,5.8615,1.943,14.0,2.9043,0.0,-3.9409
9.9502,2.8479,4.8366,4.9261,0.0,4.9261,0.97222,2.8479,18.023001,6.8325,-1.8301,9.8862,-3.0569,-0.91954,11.94,2.963,0.93802,12.0,0.92409,2.0305,-0.98522
8.9552,4.7896,5.817,6.8966,5.0761,6.8966,5.1389,4.7896,14.003,9.8176,-2.8105,10.862,-1.1057,0.06568,13.93,2.963,3.9531,12.0,0.92409,3.0457,4.9261
6.9652,7.7023,6.7974,6.8966,9.1371,6.8966,6.1806,7.7023,8.9782,10.813,-1.8301,6.9593,0.84553,-0.91954,11.94,1.0306,5.9631,8.0,-0.06601,5.0761,7.8818
0.99502,7.7023,3.8562,5.9113,7.1066,5.9113,2.0139,7.7023,0.93802,5.8375,-4.7712,3.0569,0.84553,-7.8161,4.9751,-5.7327,4.9581,3.0,-4.0264,5.0761,4.9261
0.99502,4.7896,3.8562,2.9557,6.0914,2.9557,-1.1111,4.7896,-2.0771,3.8474,-2.8105,3.0569,0.84553,-7.8161,1.99,-5.7327,6.9682,3.0,-3.0363,4.0609,1.9704
1.99,2.8479,4.8366,0.98522,3.0457,0.98522,-0.06944,2.8479,6.9682,2.8524,-2.8105,9.8862,-1.1057,-5.8456,4.9751,-2.8341,6.9682,8.0,-0.06601,5.0761,0.0
1.99,0.90615,5.817,2.9557,2.0305,2.9557,3.0556,0.90615,14.003,-1.1277,-8.6928,10.862,-3.0569,-8.8013,6.9652,-2.8341,2.9481,9.0,-3.0363,4.0609,-0.98522
0.99502,1.877,6.7974,4.9261,3.0457,4.9261,5.1389,1.877,21.039,-3.1177,-13.595,10.862,-3.0569,-9.7865,7.9602,-2.8341,-0.067,9.0,-5.0165,5.0761,0.98522
1.99,2.8479,7.7778,3.9409,4.0609,3.9409,5.1389,2.8479,18.023001,-1.1277,-11.634,10.862,-3.0569,-9.7865,8.9552,-1.868,-1.072,10.0,-5.0165,6.0914,1.9704
0.99502,1.877,8.7582,0.98522,1.0152,0.98522,4.0972,1.877,8.9782,-2.1227,-7.7124,10.862,-3.0569,-9.7865,9.9502,1.0306,-3.0821,10.0,-6.0066,3.0457,0.0
0.99502,-2.9773,6.7974,-2.9557,-5.0761,-2.9557,0.97222,-2.9773,5.9631,-4.1128,-11.634,10.862,-6.9593,-7.8161,8.9552,4.8953,-7.1022,11.0,-6.9967,-3.0457,-5.9113
1.99,-7.8317,6.7974,-3.9409,-12.183,-3.9409,-1.1111,-7.8317,11.993,-4.1128,-14.575,10.862,-13.789,-5.8456,9.9502,7.7939,-12.127,12.0,-8.9769,-10.152,-9.8522
2.9851,-8.8026,7.7778,-2.9557,-13.198,-2.9557,-0.06944,-8.8026,15.008,-2.1227,-12.614,10.862,-15.74,-5.8456,11.94,6.8277,-14.137,13.0,-7.9868,-10.152,-8.867
5.9701,-7.8317,4.8366,-2.9557,-9.1371,-2.9557,0.97222,-7.8317,17.018,0.86235,-7.7124,15.74,-10.862,-2.89,14.925,6.8277,-13.132,15.0,-6.0066,-6.0914,-6.8966
10.945,-4.9191,3.8562,-2.9557,-4.0609,-2.9557,2.0139,-4.9191,11.993,6.8325,-4.7712,14.764,-6.9593,6.9622,17.91,12.625,-7.1022,17.0,-1.0561,-3.0457,-3.9409
11.94,-3.9482,2.8758,-3.9409,-5.0761,-3.9409,-1.1111,-3.9482,-1.072,9.8176,-1.8301,13.789,-5.0081,12.874,14.925,15.523,-2.0771,16.0,2.9043,-3.0457,-4.9261
9.9502,-5.89,2.8758,-3.9409,-6.0914,-3.9409,-1.1111,-5.89,-1.072,9.8176,2.0915,10.862,-5.0081,11.888,11.94,14.557,-1.072,14.0,3.8944,-6.0914,-5.9113
0.0,-15.599,-5.9477,-11.823,-14.213,-11.823,-8.4028,-15.599,2.9481,2.8524,-4.7712,1.1057,-7.935,-2.89,4.9751,0.06441,-8.1072,4.0,-6.0066,-13.198,-11.823
6.9652,-7.8317,-0.06536,-3.9409,-6.0914,-3.9409,-3.1944,-7.8317,12.998,9.8176,3.0719,10.862,-0.13008,-0.91954,12.935,1.0306,-0.067,11.0,0.92409,-5.0761,-4.9261
16.915001,2.8479,9.7386,4.9261,6.0914,4.9261,6.1806,2.8479,20.034,16.783001,13.856,21.593,6.6992,6.9622,22.886,9.7262,7.9732,20.0,11.815,5.0761,5.9113
15.92,2.8479,8.7582,3.9409,5.0761,3.9409,7.2222,2.8479,19.028,15.788,16.797001,23.545,4.748,7.9475,19.9,9.7262,6.9682,18.0,13.795,5.0761,5.9113
14.925,0.90615,5.817,0.98522,3.0457,0.98522,5.1389,0.90615,17.018,11.808,15.817,22.569,2.7967,8.9327,13.93,10.692,5.9631,16.0,14.785,1.0152,2.9557
14.925,0.90615,3.8562,0.0,3.0457,0.0,4.0972,0.90615,11.993,8.8226,14.837,19.642,6.6992,8.9327,8.9552,10.692,9.9832,14.0,15.776,4.0609,1.9704
5.9701,-2.9773,-4.9673,-6.8966,-2.0305,-6.8966,-5.2778,-2.9773,0.93802,-0.13267,9.9346,5.9837,5.7236,-1.9048,-1.99,1.0306,5.9631,2.0,8.8449,3.0457,-5.9113
-3.9801,-8.8026,-12.81,-11.823,-9.1371,-11.823,-14.653,-8.8026,-8.1072,-8.0929,2.0915,-1.8211,-0.13008,-11.757,-7.9602,-8.6312,0.93802,-6.0,0.92409,-3.0457,-13.793
0.99502,-2.0065,-6.9281,-4.9261,-7.1066,-4.9261,-10.486,-2.0065,0.93802,-4.1128,7.9739,6.9593,2.7967,-5.8456,0.0,-2.8341,7.9732,4.0,4.8845,1.0152,-10.837
7.9602,4.7896,1.8954,2.9557,0.0,2.9557,-1.1111,4.7896,17.018,1.8574,14.837,18.667,7.6748,1.0509,8.9552,2.963,15.008,12.0,10.825,7.1066,-2.9557
2.9851,-1.0356,-0.06536,-0.98522,-3.0457,-0.98522,-3.1944,-1.0356,15.008,-1.1277,6.0131,8.9106,4.748,-5.8456,3.9801,-4.7665,7.9732,5.0,4.8845,2.0305,-4.9261
2.9851,-1.0356,-3.0065,-0.98522,-2.0305,-0.98522,-3.1944,-1.0356,-2.0771,-0.13267,3.0719,-0.84553,7.6748,-5.8456,4.9751,-3.8003,6.9682,3.0,2.9043,2.0305,-2.9557
1.99,0.90615,-3.0065,0.98522,-1.0152,0.98522,-1.1111,0.90615,-8.1072,0.86235,0.13072,0.13008,6.6992,-4.8604,4.9751,-4.7665,3.9531,3.0,0.92409,2.0305,-1.9704
2.9851,3.8188,-1.0458,3.9409,-1.0152,3.9409,-0.06944,3.8188,-6.0972,2.8524,1.1111,3.0569,6.6992,-3.8752,6.9652,-3.8003,2.9481,6.0,3.8944,3.0457,0.0
5.9701,4.7896,-0.06536,2.9557,0.0,2.9557,-1.1111,4.7896,-9.1122,6.8325,2.0915,1.1057,3.7724,-3.8752,7.9602,-4.7665,2.9481,7.0,5.8746,2.0305,0.98522
5.9701,2.8479,-3.9869,0.0,-1.0152,0.0,-4.2361,2.8479,-6.0972,9.8176,-2.8105,2.0813,-4.0325,-5.8456,7.9602,-7.6651,0.93802,6.0,4.8845,3.0457,0.0
4.9751,0.90615,-6.9281,-1.9704,-3.0457,-1.9704,-7.3611,0.90615,9.9832,11.808,-2.8105,2.0813,-5.0081,-6.8309,5.9701,-7.6651,0.93802,5.0,2.9043,5.0761,-2.9557
4.9751,-1.0356,-5.9477,-3.9409,-3.0457,-3.9409,-8.4028,-1.0356,0.93802,11.808,-0.84967,2.0813,0.84553,-3.8752,5.9701,-2.8341,3.9531,7.0,3.8944,5.0761,-3.9409
4.9751,-2.9773,-4.9673,-4.9261,-5.0761,-4.9261,-9.4444,-2.9773,-10.117,9.8176,1.1111,5.9837,1.8211,-0.91954,2.9851,1.9968,4.9581,7.0,2.9043,3.0457,-6.8966
2.9851,-1.0356,-4.9673,-4.9261,-6.0914,-4.9261,-9.4444,-1.0356,-11.122,5.8375,-0.84967,5.9837,1.8211,-3.8752,-0.99502,-0.90177,-0.067,3.0,-0.06601,3.0457,-7.8818
-0.99502,-1.0356,-6.9281,-5.9113,-5.0761,-5.9113,-10.486,-1.0356,-5.0921,3.8474,-8.6928,2.0813,0.84553,-9.7865,-3.9801,-7.6651,-3.0821,-3.0,-5.0165,4.0609,-6.8966
-5.9701,-2.9773,-6.9281,-6.8966,-5.0761,-6.8966,-8.4028,-2.9773,-1.072,2.8524,-9.6732,-1.8211,-0.13008,-15.698,-3.9801,-14.428,-2.0771,-7.0,-8.9769,3.0457,-4.9261
-10.945,-4.9191,-9.8693,-9.8522,-6.0914,-9.8522,-9.4444,-4.9191,-8.1072,-0.13267,-13.595,-9.626,-1.1057,-22.594,-7.9602,-20.225,-5.0921,-12.0,-14.917,1.0152,-6.8966
-12.935,-3.9482,-8.8889,-8.867,-6.0914,-8.867,-8.4028,-3.9482,-3.0821,-1.1277,-17.516001,-8.6504,-4.0325,-24.565001,-7.9602,-19.259001,-6.0972,-12.0,-16.898001,0.0,-5.9113
-4.9751,1.877,-4.9673,-2.9557,1.0152,-2.9557,-3.1944,1.877,-3.0821,4.8425,-10.654,3.0569,-1.1057,-18.653999,1.99,-12.496,-1.072,-2.0,-9.967,5.0761,1.9704
-3.9801,6.7314,-0.06536,1.9704,5.0761,1.9704,0.97222,6.7314,-11.122,3.8474,-11.634,2.0813,-1.1057,-20.624001,3.9801,-13.462,-1.072,-2.0,-9.967,9.1371,4.9261
-17.91,2.8479,-8.8889,-2.9557,-5.0761,-2.9557,-9.4444,2.8479,-18.157,-9.0879,-26.34,-13.528,-13.789,-38.358002,-9.9502,-28.921,-13.132,-17.0,-24.818001,3.0457,-4.9261
-23.881001,-0.06472,-14.771,-6.8966,-10.152,-6.8966,-14.653,-0.06472,-23.183001,-15.058,-30.261,-21.333,-15.74,-41.313999,-17.91,-32.785999,-15.142,-23.0,-28.778999,-4.0609,-10.837
-12.935,-0.06472,-7.9085,-4.9261,-7.1066,-4.9261,-9.4444,-0.06472,-1.072,-10.083,-20.458,-6.6992,-9.8862,-25.549999,-9.9502,-18.292999,-5.0921,-11.0,-16.898001,-4.0609,-8.867
-8.9552,-3.9482,-4.9673,-4.9261,-9.1371,-4.9261,-9.4444,-3.9482,10.988,-11.078,-15.556,2.0813,-10.862,-18.653999,-4.9751,-11.53,-6.0972,-6.0,-12.937,-6.0914,-10.837
-10.945,-6.8608,-6.9281,-7.8818,-13.198,-7.8818,-12.569,-6.8608,-6.0972,-16.052999,-13.595,-3.7724,-11.837,-18.653999,-7.9602,-11.53,-11.122,-8.0,-13.927,-10.152,-14.778
-7.9602,-4.9191,-3.9869,-7.8818,-13.198,-7.8818,-11.528,-4.9191,-9.1122,-13.068,-4.7712,-3.7724,-5.9837,-12.742,-4.9751,-6.6989,-7.1022,-4.0,-9.967,-10.152,-13.793
-5.9701,-4.9191,-3.9869,-8.867,-11.168,-8.867,-11.528,-4.9191,-1.072,-9.0879,-2.8105,0.13008,-1.1057,-9.7865,0.0,-5.7327,-3.0821,0.0,-6.0066,-8.1218,-12.808
-7.9602,-8.8026,-6.9281,-10.837,-12.183,-10.837,-14.653,-8.8026,-1.072,-10.083,-7.7124,-0.84553,-5.0081,-13.727,-1.99,-9.5974,-3.0821,-3.0,-7.9868,-10.152,-15.764
-6.9652,-6.8608,-8.8889,-9.8522,-11.168,-9.8522,-13.611,-6.8608,2.9481,-8.0929,-4.7712,3.0569,-3.0569,-12.742,-1.99,-9.5974,-0.067,-2.0,-5.0165,-7.1066,-13.793
-4.9751,-6.8608,-9.8693,-8.867,-10.152,-8.867,-12.569,-6.8608,3.9531,-4.1128,1.1111,5.9837,5.7236,-8.8013,-2.9851,-7.6651,3.9531,0.0,-2.0462,-5.0761,-12.808
0.0,-6.8608,-6.9281,-7.8818,-8.1218,-7.8818,-9.4444,-6.8608,11.993,0.86235,5.0327,9.8862,7.6748,-1.9048,1.99,-0.90177,5.9631,6.0,2.9043,-4.0609,-10.837
4.9751,-2.9773,-2.0261,-4.9261,-1.0152,-4.9261,-3.1944,-2.9773,6.9682,7.8275,6.9935,11.837,7.6748,6.9622,6.9652,6.8277,10.988,10.0,8.8449,1.0152,-3.9409
6.9652,-2.0065,-2.0261,-4.9261,3.0457,-4.9261,-0.06944,-2.0065,-2.0771,10.813,6.9935,8.9106,4.748,7.9475,7.9602,8.7601,11.993,7.0,9.835,3.0457,0.0
4.9751,-3.9482,-3.0065,-4.9261,3.0457,-4.9261,0.97222,-3.9482,-3.0821,10.813,3.0719,5.0081,-1.1057,4.0066,5.9701,6.8277,9.9832,4.0,5.8746,2.0305,0.98522
4.9751,-5.89,-3.9869,-4.9261,3.0457,-4.9261,-0.06944,-5.89,7.9732,11.808,1.1111,2.0813,-0.13008,4.0066,4.9751,6.8277,7.9732,3.0,2.9043,-1.0152,0.98522
4.9751,-2.9773,-2.0261,-0.98522,6.0914,-0.98522,2.0139,-2.9773,-1.072,14.793,2.0915,1.1057,2.7967,4.9918,4.9751,8.7601,8.9782,4.0,3.8944,-1.0152,4.9261
0.0,1.877,-3.9869,0.98522,10.152,0.98522,2.0139,1.877,-9.1122,13.798,3.0719,-2.7967,3.7724,3.0213,1.99,3.9291,8.9782,-1.0,0.92409,0.0,7.8818
-4.9751,3.8188,-5.9477,0.98522,12.183,0.98522,3.0556,3.8188,-8.1072,10.813,1.1111,-4.748,1.8211,3.0213,-0.99502,1.0306,7.9732,-7.0,-1.0561,2.0305,9.8522
-1.99,2.8479,-4.9673,1.9704,14.213,1.9704,6.1806,2.8479,-6.0972,12.803,8.9542,0.13008,1.8211,6.9622,0.99502,2.963,10.988,-4.0,3.8944,3.0457,14.778
0.0,0.90615,-3.9869,0.98522,13.198,0.98522,6.1806,0.90615,-10.117,10.813,6.0131,2.0813,-1.1057,5.977,0.99502,2.963,9.9832,-3.0,5.8746,2.0305,13.793
1.99,2.8479,-3.0065,4.9261,12.183,4.9261,6.1806,2.8479,-4.0871,8.8226,2.0915,3.0569,0.84553,5.977,0.99502,2.963,8.9782,0.0,7.8548,2.0305,12.808
3.9801,7.7023,-2.0261,5.9113,13.198,5.9113,6.1806,7.7023,-1.072,6.8325,5.0327,2.0813,-3.0569,3.0213,0.99502,1.9968,8.9782,2.0,8.8449,0.0,12.808
6.9652,8.6731,-3.0065,5.9113,14.213,5.9113,6.1806,8.6731,-2.0771,8.8226,6.9935,6.9593,-3.0569,0.06568,4.9751,1.9968,12.998,5.0,10.825,1.0152,13.793
12.935,8.6731,0.91503,6.8966,16.243999,6.8966,9.3056,8.6731,3.9531,14.793,10.915,9.8862,6.6992,1.0509,9.9502,2.963,19.028,10.0,15.776,4.0609,15.764
11.94,7.7023,1.8954,7.8818,15.228,7.8818,10.347,7.7023,8.9782,12.803,13.856,9.8862,8.6504,1.0509,8.9552,0.06441,17.018,9.0,14.785,4.0609,14.778
7.9602,4.7896,3.8562,5.9113,13.198,5.9113,7.2222,4.7896,8.9782,6.8325,10.915,12.813,7.6748,2.0361,3.9801,1.0306,11.993,8.0,10.825,3.0457,10.837
5.9701,3.8188,1.8954,4.9261,10.152,4.9261,4.0972,3.8188,12.998,-0.13267,11.895,12.813,7.6748,5.977,0.0,4.8953,5.9631,9.0,9.835,3.0457,6.8966
5.9701,4.7896,-0.06536,2.9557,7.1066,2.9557,0.97222,4.7896,3.9531,-3.1177,13.856,13.789,10.602,10.903,-0.99502,10.692,3.9531,10.0,9.835,3.0457,1.9704
8.9552,0.90615,-3.9869,-0.98522,2.0305,-0.98522,-1.1111,0.90615,-3.0821,-2.1227,17.778,15.74,8.6504,15.829,0.0,15.523,4.9581,12.0,13.795,0.0,0.0
13.93,-1.0356,-3.0065,-0.98522,0.0,-0.98522,-1.1111,-1.0356,8.9782,-0.13267,16.797001,18.667,6.6992,20.754999,2.9851,18.422001,6.9682,14.0,16.766001,-2.0305,-0.98522
15.92,-0.06472,-1.0458,0.98522,3.0457,0.98522,-1.1111,-0.06472,12.998,2.8524,19.739,15.74,9.626,21.740999,3.9801,18.422001,9.9832,15.0,17.756001,-1.0152,-0.98522
11.94,0.90615,-2.0261,0.98522,3.0457,0.98522,-4.2361,0.90615,1.943,-0.13267,15.817,11.837,7.6748,15.829,1.99,14.557,8.9782,12.0,12.805,-2.0305,-1.9704
11.94,2.8479,-2.0261,0.98522,5.0761,0.98522,-3.1944,2.8479,-7.1022,1.8574,15.817,13.789,12.553,14.844,3.9801,14.557,10.988,14.0,12.805,2.0305,-0.98522
8.9552,-1.0356,-5.9477,-1.9704,3.0457,-1.9704,-5.2778,-1.0356,-8.1072,-0.13267,12.876,7.935,10.602,12.874,0.99502,10.692,8.9782,9.0,9.835,3.0457,-2.9557
6.9652,-3.9482,-7.9085,-3.9409,4.0609,-3.9409,-6.3194,-3.9482,-7.1022,-2.1227,9.9346,4.0325,10.602,10.903,-1.99,5.8615,6.9682,4.0,6.8647,4.0609,-1.9704
8.9552,2.8479,-2.0261,0.0,8.1218,0.0,0.97222,2.8479,2.9481,1.8574,12.876,7.935,14.504,14.844,1.99,8.7601,9.9832,6.0,10.825,7.1066,4.9261
6.9652,5.7605,2.8758,2.9557,9.1371,2.9557,7.2222,5.7605,5.9631,1.8574,11.895,12.813,15.48,11.888,4.9751,6.8277,6.9682,7.0,9.835,9.1371,6.8966
2.9851,7.7023,5.817,3.9409,11.168,3.9409,9.3056,7.7023,6.9682,-0.13267,10.915,12.813,15.48,5.977,4.9751,1.9968,4.9581,6.0,6.8647,14.213,7.8818
-4.9751,3.8188,2.8758,0.0,5.0761,0.0,4.0972,3.8188,6.9682,-7.0978,4.0523,-0.84553,6.6992,-2.89,-1.99,-4.7665,-2.0771,-2.0,-1.0561,10.152,1.9704
-9.9502,-0.06472,-0.06536,-0.98522,1.0152,-0.98522,0.97222,-0.06472,0.93802,-10.083,0.13072,-7.6748,3.7724,-6.8309,-6.9652,-8.6312,-4.0871,-8.0,-4.0264,5.0761,-0.98522
-5.9701,-2.0065,0.91503,-0.98522,2.0305,-0.98522,3.0556,-2.0065,-7.1022,-4.1128,5.0327,-2.7967,11.577,-1.9048,-2.9851,-4.7665,1.943,-4.0,0.92409,4.0609,1.9704
2.9851,-2.0065,6.7974,0.0,3.0457,0.0,5.1389,-2.0065,-0.067,4.8425,15.817,6.9593,15.48,7.9475,4.9751,5.8615,8.9782,6.0,10.825,5.0761,3.9409
6.9652,-2.0065,7.7778,0.0,1.0152,0.0,6.1806,-2.0065,16.013,5.8375,15.817,10.862,8.6504,10.903,7.9602,9.7262,8.9782,9.0,13.795,2.0305,2.9557
